ANIO,SINIESTROS,LESIONADOS,FALLECIDOS,ENTE_DE_CONTROL,LATITUD_Y,LONGITUD_X,DPA_1,PROVINCIA,DPA_2,CANTON,DPA_3,PARROQUIA,DIRECCION,ZONA_PLANIFICACION,ZONA,ID_DE_LA_VIA,NOMBRE_DE_LA_VIA,UBICACION_DE_LA_VIA,JERARQUIA_DE_LA_VIA,FECHA,HORA,PERIODO_1,PERIODO_2,DIA_1,DIA_2,MES_1,MES_2,FERIADO,CODIGO_CAUSA,CAUSA_PROBABLE,TIPO_DE_SINIESTRO,TIPO_DE_VEHICULO_1,SERVICIO_1,AUTOMOVIL,BICICLETA,BUS,CAMION,CAMIONETA,EMERGENCIAS,ESPECIAL,FURGONETA,MOTOCICLETA,NO_IDENTIFICADO,SCOOTER_ELECTRICO,TRICIMOTO,VEHICULO_DEPORTIVO_UTILITARIO,SUMA_DE_VEHICULOS,TIPO_ID_1,EDAD_1,SEXO_1,CONDICION_1,PARTICIPANTE_1,CASCO_1,CINTURON_1
2023,DMQ00172012023,2,0,DMQ,-0.310454,-78.558751,17,PICHINCHA,1701,QUITO,170150,QUITO,MARISCAL SUCRE Y S46,ZONA 9,URBANA,ND,ND,ND,ND,8/1/2023,19:30:00,DE 19H00 A 19H59,19,domingo,7,ENERO,1,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE FRONTAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,31,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00180012023,0,0,DMQ,-0.302658,-78.556541,17,PICHINCHA,1701,QUITO,170150,QUITO,RUMICHACA ÑAN Y S41,ZONA 9,URBANA,ND,ND,ND,ND,9/1/2023,8:50:00,DE 08H00 A 08H59,8,lunes,1,ENERO,1,NO,C25,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,19,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00183012023,2,0,DMQ,-0.094826,-78.477528,17,PICHINCHA,1701,QUITO,170150,QUITO,JUAN BARREZUETA Y JOAQUIN MANCHENO,ZONA 9,URBANA,ND,ND,ND,ND,9/1/2023,13:15:00,DE 13H00 A 13H59,13,lunes,1,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,CÉDULA,32,HOMBRE,LESIONADO,PASAJERO,SI,NO
2023,DMQ00184012023,1,0,DMQ,-0.109746,-78.458528,17,PICHINCHA,1701,QUITO,170155,CALDERON (CARAPUNGO),SIMON BOLIVAR Y PANAMERICANA NORTE,ZONA 9,RURAL,ND,ND,ND,ND,9/1/2023,13:35:00,DE 13H00 A 13H59,13,lunes,1,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,BICICLETA,PARTICULAR,0,1,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,22,MUJER,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00188012023,0,0,DMQ,-0.214999,-78.455202,17,PICHINCHA,1701,QUITO,170157,CUMBAYA,RUTA VIVA Y KILOMETRO 2,ZONA 9,RURAL,ND,ND,ND,ND,9/1/2023,17:30:00,DE 17H00 A 17H59,17,lunes,1,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LICENCIA,45,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00189012023,0,0,DMQ,-0.215622,-78.455839,17,PICHINCHA,1701,QUITO,170157,CUMBAYA,RUTA VIVA Y ENTRADA A YANAZARAPATA,ZONA 9,RURAL,ND,ND,ND,ND,9/1/2023,18:12:00,DE 18H00 A 18H59,18,lunes,1,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LICENCIA,49,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00194012023,0,0,DMQ,-0.206319,-78.501896,17,PICHINCHA,1701,QUITO,170150,QUITO,VERSALLES Y ASUNCION,ZONA 9,URBANA,ND,ND,ND,ND,9/1/2023,21:40:00,DE 21H00 A 21H59,21,lunes,1,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,22,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00197012023,1,0,DMQ,-0.193433,-78.482987,17,PICHINCHA,1701,QUITO,170150,QUITO,DIEGO DE ALMAGRO Y WHYMPER,ZONA 9,URBANA,ND,ND,ND,ND,10/1/2023,9:40:00,DE 09H00 A 09H59,9,martes,2,ENERO,1,NO,C16,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ARROLLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,PASAPORTE,32,HOMBRE,LESIONADO,PEATÓN,NO,NO
2023,DMQ00204012023,2,0,DMQ,-0.286409,-78.556213,17,PICHINCHA,1701,QUITO,170150,QUITO,MARISCAL SUCRE Y DIEGO VASQUEZ,ZONA 9,URBANA,ND,ND,ND,ND,10/1/2023,17:20:00,DE 17H00 A 17H59,17,martes,2,ENERO,1,NO,C16,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,0,0,0,0,1,LICENCIA,22,HOMBRE,LESIONADO,CONDUCTOR,SI,NO
2023,DMQ00205012023,0,0,DMQ,-0.218017,-78.431799,17,PICHINCHA,1701,QUITO,170157,CUMBAYA,RUTA VIVA Y NAPOLES,ZONA 9,RURAL,ND,ND,ND,ND,10/1/2023,17:20:00,DE 17H00 A 17H59,17,martes,2,ENERO,1,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,28,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00206012023,0,0,DMQ,-0.073279,-78.469468,17,PICHINCHA,1701,QUITO,170177,POMASQUI,DE LOS NARCISOS Y MANUEL CORDOVA GALARZA,ZONA 9,RURAL,ND,ND,ND,ND,10/1/2023,19:20:00,DE 19H00 A 19H59,19,martes,2,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LICENCIA,47,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00208012023,1,0,DMQ,-0.286871,-78.489169,17,PICHINCHA,1701,QUITO,170156,CONOCOTO,CAMILO PONCE ENRIQUEZ Y HUAYNA CAPAC,ZONA 9,RURAL,ND,ND,ND,ND,10/1/2023,19:53:00,DE 19H00 A 19H59,19,martes,2,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE FRONTAL,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,2,0,0,0,2,LICENCIA,27,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00223012023,1,0,DMQ,-0.202898,-78.482964,17,PICHINCHA,1701,QUITO,170150,QUITO,CORUÑA Y 12 DE OCTUBRE,ZONA 9,URBANA,ND,ND,ND,ND,11/1/2023,18:50:00,DE 18H00 A 18H59,18,miércoles,3,ENERO,1,NO,C26,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CÉDULA,41,MUJER,LESIONADO,PEATÓN,NO,NO
2023,DMQ00230012023,1,0,DMQ,-0.302988,-78.476481,17,PICHINCHA,1701,QUITO,170156,CONOCOTO,JUAN MONTALVO Y LUIS HERNANDEZ,ZONA 9,RURAL,ND,ND,ND,ND,12/1/2023,7:00:00,DE 07H00 A 07H59,7,jueves,4,ENERO,1,NO,C16,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CÉDULA,77,HOMBRE,LESIONADO,PEATÓN,NO,NO
2023,DMQ00239012023,1,0,DMQ,-0.115627,-78.491811,17,PICHINCHA,1701,QUITO,170150,QUITO,BELLAVISTA Y DOMINGO SEGURA,ZONA 9,URBANA,ND,ND,ND,ND,12/1/2023,12:20:00,DE 12H00 A 12H59,12,jueves,4,ENERO,1,NO,C26,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,CAMIONETA,PARTICULAR,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CÉDULA,54,MUJER,LESIONADO,PEATÓN,NO,NO
2023,DMQ00247012023,1,0,DMQ,-0.161677,-78.490085,17,PICHINCHA,1701,QUITO,170150,QUITO,BRASIL Y JUAN GALARZA,ZONA 9,URBANA,ND,ND,ND,ND,12/1/2023,18:45:00,DE 18H00 A 18H59,18,jueves,4,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE POSTERIOR,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,1,1,0,0,0,2,CÉDULA,34,HOMBRE,LESIONADO,PASAJERO,SI,NO
2023,DMQ00250012023,0,0,DMQ,-0.135408,-78.358398,17,PICHINCHA,1701,QUITO,170183,TABABELA,CONECTOR ALPACHACA Y VIA COLLAS,ZONA 9,RURAL,ND,ND,ND,ND,12/1/2023,21:00:00,DE 21H00 A 21H59,21,jueves,4,ENERO,1,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE POSTERIOR,CAMIONETA,PARTICULAR,1,0,0,0,1,0,0,0,0,0,0,0,0,2,LICENCIA,31,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00251012023,1,0,DMQ,-0.215861,-78.379851,17,PICHINCHA,1701,QUITO,170184,TUMBACO,RUTA VIVA Y UNIVERSITARIA,ZONA 9,RURAL,ND,ND,ND,ND,12/1/2023,21:05:00,DE 21H00 A 21H59,21,jueves,4,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,25,HOMBRE,LESIONADO,CONDUCTOR,SI,NO
2023,DMQ00252012023,0,0,DMQ,-0.203271,-78.459831,17,PICHINCHA,1701,QUITO,170150,QUITO,RUTA VIVA Y SIMON BOLIVAR,ZONA 9,URBANA,ND,ND,ND,ND,12/1/2023,21:47:00,DE 21H00 A 21H59,21,jueves,4,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE POSTERIOR,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,49,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00254012023,0,0,DMQ,-0.210583,-78.494073,17,PICHINCHA,1701,QUITO,170150,QUITO,QUESERAS DEL MEDIO Y 12 DE OCTUBRE,ZONA 9,URBANA,ND,ND,ND,ND,12/1/2023,22:30:00,DE 22H00 A 22H59,22,jueves,4,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LICENCIA,24,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00255012023,0,0,DMQ,-0.153314,-78.484571,17,PICHINCHA,1701,QUITO,170150,QUITO,GALO PLAZA LASSO Y ISAAC ALBENIZ,ZONA 9,URBANA,ND,ND,ND,ND,12/1/2023,23:00:00,DE 23H00 A 23H59,23,jueves,4,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,DMQ00257012023,0,1,DMQ,-0.206551,-78.512311,17,PICHINCHA,1701,QUITO,170150,QUITO,MARISCAL SUCRE Y UNIVERSITARIA,ZONA 9,URBANA,ND,ND,ND,ND,13/01/2023,1:15:00,DE 01H00 A 01H59,1,viernes,5,ENERO,1,NO,C26,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NO IDENTIFICADO,35,HOMBRE,FALLECIDO,PEATÓN,NO,NO
2023,DMQ00258012023,0,0,DMQ,-0.330685,-78.484838,17,PICHINCHA,1701,QUITO,170152,AMAGUAÑA,RIO NAPO Y JUAN QUINDE,ZONA 9,RURAL,ND,ND,ND,ND,13/01/2023,1:30:00,DE 01H00 A 01H59,1,viernes,5,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CÉDULA,24,HOMBRE,ILESO,PASAJERO,NO,NO
2023,DMQ00260012023,0,0,DMQ,-0.295531,-78.555101,17,PICHINCHA,1701,QUITO,170150,QUITO,CONDOR ÑAN Y PUMAPUNGO,ZONA 9,URBANA,ND,ND,ND,ND,13/01/2023,2:10:00,DE 02H00 A 02H59,2,viernes,5,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,CAMIONETA,PARTICULAR,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,DMQ00262012023,0,0,DMQ,-0.246114,-78.518471,17,PICHINCHA,1701,QUITO,170150,QUITO,NAPO Y GUALBERTO PEREZ,ZONA 9,URBANA,ND,ND,ND,ND,13/01/2023,5:45:00,DE 05H00 A 05H59,5,viernes,5,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,DMQ00272012023,0,0,DMQ,-0.226209,-78.523791,17,PICHINCHA,1701,QUITO,170150,QUITO,FRANCISCO FARFAN Y CAYETANO CESTARIS,ZONA 9,URBANA,ND,ND,ND,ND,13/01/2023,17:30:00,DE 17H00 A 17H59,17,viernes,5,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE FRONTAL,CAMIONETA,PARTICULAR,1,0,0,0,1,0,0,0,0,0,0,0,0,2,LICENCIA,49,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00274012023,1,0,DMQ,-0.295613,-78.528972,17,PICHINCHA,1701,QUITO,170150,QUITO,GONZALO PEREZ BUSTAMANTE Y S33D,ZONA 9,URBANA,ND,ND,ND,ND,13/01/2023,18:00:00,DE 18H00 A 18H59,18,viernes,5,ENERO,1,NO,C11,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,FURGONETA,PARTICULAR,1,0,0,0,0,0,0,1,0,0,0,0,0,2,LICENCIA,48,HOMBRE,LESIONADO,CONDUCTOR,NO,NO
2023,DMQ00275012023,2,0,DMQ,-0.306251,-78.565418,17,PICHINCHA,1701,QUITO,170150,QUITO,ERMEL FIALLO Y JUAN VASQUEZ,ZONA 9,URBANA,ND,ND,ND,ND,13/01/2023,18:30:00,DE 18H00 A 18H59,18,viernes,5,ENERO,1,NO,C25,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,CÉDULA,16,HOMBRE,LESIONADO,PASAJERO,SI,NO
2023,DMQ00277012023,1,0,DMQ,-0.297501,-78.547001,17,PICHINCHA,1701,QUITO,170150,QUITO,LLIRA ÑAN Y TAMIA,ZONA 9,URBANA,ND,ND,ND,ND,13/01/2023,21:45:00,DE 21H00 A 21H59,21,viernes,5,ENERO,1,NO,C11,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,34,HOMBRE,LESIONADO,CONDUCTOR,SI,NO
2023,DMQ00279012023,2,0,DMQ,-0.097023,-78.441699,17,PICHINCHA,1701,QUITO,170155,CALDERON (CARAPUNGO),GIOVANNI CALLES Y DE LOS PINOS,ZONA 9,RURAL,ND,ND,ND,ND,13/01/2023,22:40:00,DE 22H00 A 22H59,22,viernes,5,ENERO,1,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,0,0,0,0,0,0,0,0,2,0,0,0,0,2,LICENCIA,34,HOMBRE,LESIONADO,CONDUCTOR,SI,NO
2023,PNE00080012023,2,0,PNE,-0.277966,-78.483061,17,PICHINCHA,1701,QUITO,170156,CONOCOTO,AUTOPISTA  GENERAL  RUMINAHUI  -,ZONA 9,RURAL,ND,ND,ND,ND,14/01/2023,1:00:00,DE 01H00 A 01H59,1,sábado,6,ENERO,1,NO,C16,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,LICENCIA,60,HOMBRE,LESIONADO,CONDUCTOR,NO,SI
2023,DMQ00281012023,0,0,DMQ,-0.098627,-78.470495,17,PICHINCHA,1701,QUITO,170150,QUITO,GALO PLAZA LASSO Y ELOY ALFARO,ZONA 9,URBANA,ND,ND,ND,ND,14/01/2023,1:25:00,DE 01H00 A 01H59,1,sábado,6,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,DMQ00283012023,0,0,DMQ,-0.302101,-78.558825,17,PICHINCHA,1701,QUITO,170150,QUITO,MARISCAL SUCRE Y S41,ZONA 9,URBANA,ND,ND,ND,ND,14/01/2023,2:50:00,DE 02H00 A 02H59,2,sábado,6,ENERO,1,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,25,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00285012023,0,0,DMQ,-0.205798,-78.435191,17,PICHINCHA,1701,QUITO,170157,CUMBAYA,OSWALDO GUAYASAMIN Y ALFONSO LAMIÑA,ZONA 9,RURAL,60,QUITO - TUMBACO - PIFO,E28C,COLECTORA,14/01/2023,5:15:00,DE 05H00 A 05H59,5,sábado,6,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
2023,DMQ00287012023,0,0,DMQ,-0.295109,-78.477216,17,PICHINCHA,1701,QUITO,170156,CONOCOTO,MONTUFAR Y OLMEDO,ZONA 9,URBANA,ND,ND,ND,ND,14/01/2023,5:40:00,DE 05H00 A 05H59,5,sábado,6,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,50,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,PNE00084012023,1,0,PNE,-0.264008,-78.487691,17,PICHINCHA,1701,QUITO,170156,CONOCOTO,AUTOPISTA  GENERAL  RUMINAHUI  -,ZONA 9,RURAL,ND,ND,ND,ND,14/01/2023,7:20:00,DE 07H00 A 07H59,7,sábado,6,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE POSTERIOR,VEHÍCULO DEPORTIVO UTILITARIO,PARTICULAR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CÉDULA,36,HOMBRE,LESIONADO,PEATÓN,NO,SI
2023,DMQ00291012023,1,0,DMQ,-0.341961,-78.548848,17,PICHINCHA,1701,QUITO,170150,QUITO,MALDONADO Y S59,ZONA 9,URBANA,ND,ND,ND,ND,14/01/2023,8:55:00,DE 08H00 A 08H59,8,sábado,6,ENERO,1,NO,C23,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,NO IDENTIFICADO,PARTICULAR,0,0,0,0,0,0,0,0,0,2,0,0,0,2,CÉDULA,33,HOMBRE,LESIONADO,PASAJERO,NO,NO
2023,DMQ00292012023,2,0,DMQ,-0.190112,-78.478572,17,PICHINCHA,1701,QUITO,170150,QUITO,OSWALDO GUAYASAMIN Y INTEROCEANICA,ZONA 9,URBANA,60,QUITO - TUMBACO - PIFO,E28C,COLECTORA,14/01/2023,10:30:00,DE 10H00 A 10H59,10,sábado,6,ENERO,1,NO,C25,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,24,HOMBRE,LESIONADO,CONDUCTOR,SI,NO
2023,DMQ00294012023,0,0,DMQ,-0.274332,-78.510758,17,PICHINCHA,1701,QUITO,170150,QUITO,SIMON BOLIVAR Y GUASUNTOS,ZONA 9,URBANA,ND,ND,ND,ND,14/01/2023,11:25:00,DE 11H00 A 11H59,11,sábado,6,ENERO,1,NO,C11,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,30,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00295012023,2,0,DMQ,-0.091824,-78.502065,17,PICHINCHA,1701,QUITO,170150,QUITO,PERIMETRAL DERECHA Y OE5E,ZONA 9,URBANA,ND,ND,ND,ND,14/01/2023,12:05:00,DE 12H00 A 12H59,12,sábado,6,ENERO,1,NO,C06,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,PARTICULAR,1,0,0,0,0,0,0,0,1,0,0,0,0,2,LICENCIA,38,HOMBRE,LESIONADO,CONDUCTOR,SI,NO
2023,DMQ00303012023,0,0,DMQ,-0.177979,-78.478022,17,PICHINCHA,1701,QUITO,170150,QUITO,6 DE DICIEMBRE Y MANUEL SANCHEZ,ZONA 9,URBANA,ND,ND,ND,ND,14/01/2023,20:15:00,DE 20H00 A 20H59,20,sábado,6,ENERO,1,NO,C10,"CONDICIONES AMBIENTALES Y/O ATMOSFÉRICAS (NIEBLA, NEBLINA, GRANIZO, LLUVIA).",CHOQUE LATERAL,CAMIONETA,PARTICULAR,1,0,0,0,1,0,0,0,0,0,0,0,0,2,LICENCIA,29,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00315012023,0,0,DMQ,-0.187031,-78.491448,17,PICHINCHA,1701,QUITO,170150,QUITO,10 DE AGOSTO Y MARIANA DE JESUS,ZONA 9,URBANA,ND,ND,ND,ND,15/01/2023,1:40:00,DE 01H00 A 01H59,1,domingo,7,ENERO,1,NO,C11,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,PARTICULAR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,LICENCIA,30,HOMBRE,ILESO,CONDUCTOR,NO,NO
2023,DMQ00318012023,0,0,DMQ,-0.093415,-78.479549,17,PICHINCHA,1701,QUITO,170150,QUITO,DIEGO VASQUEZ DE CEPEDA Y JUAN DE SELIS,ZONA 9,URBANA,ND,ND,ND,ND,15/01/2023,3:10:00,DE 03H00 A 03H59,3,domingo,7,ENERO,1,NO,C09,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,AUTOMÓVIL,PARTICULAR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NO IDENTIFICADO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR,NO,NO
